dx,dy,g1,t1,vx1,vy1,g2,t2,vx2,vy2,g3,t3,vx3,vy3,g4,t4,vx4,vy4,g5,t5,vx5,vy5,label
3.2376,0,1,0,-0.0041166,0,5,0.2,-0.00040479,0,8,-0.0059998,-0.00029247,0,4,-0.394,-0.00029247,0,7,-0.288,-0.0015124,0,1
1.6488,0,4,0,-0.046163,0,15,0.094,-0.031647,0,8,-0.094,-0.031647,0,10,-0.093,-0.031647,0,14,0.111,-0.026034,0,7
2.045,0,4,0,0.062281,0,1,0.1,0.051138,0,3,-0.0060003,0.31811,0,4,0.313,0.098896,0,14,-0.604,0.031825,0,7
2.1863,0,4,0,-0.056776,0,6,0.1,-0.2578,0,5,-0.1,-0.2578,0,3,0.095,-0.24326,0,1,-0.193,-0.24326,0,4
3.3488,0,14,0,0.0038305,0,16,0,0.0038305,0,15,0.097,0.0038305,0,14,2.002,-0.0037353,0,16,-2.195,-0.0037353,0,1
1.5409,0,12,0,-0.023818,0,1,0.199,-0.04311,0,2,-0.199,-0.04311,0,3,-0.099,-0.076837,0,10,-0.299,-0.076837,0,3
1.5145,0,9,0,0.031825,0,15,0.103,0.031825,0,2,-0.103,0.031825,0,14,-0.0039999,0.036408,0,16,-0.202,0.036408,0,7
3.568,0,3,0,-0.0070375,0,12,2.202,-0.0053593,0,4,-2.005,0.0086162,0,2,-2.301,0.045578,0,9,-2.496,0.045578,0,1
3.5123,0,8,0,-0.10487,0,10,0.098,-0.035915,0,5,0.007,-0.027432,0,8,-0.105,-0.027432,0,12,-0.201,-0.093647,0,5
0.90243,0,1,0,0.050719,0,3,0,0.050719,0,8,0.099,0.050719,0,5,0.803,-0.0034402,0,4,-1.001,-0.0034402,0,1
1.7839,0,5,0,0.0020537,0,1,0.201,1.6618e-05,0,5,-0.0010004,0.0002938,0,8,-0.2,0.0018051,0,5,-0.403,0.0060044,0,2
3.5797,0,4,0,0.014883,0,2,0.1,0.044025,0,5,0.304,0.0094939,0,1,-0.403,0.009672,0,16,-0.309,0.00057169,0,5
2.8118,0,8,0,-0.0014357,0,15,0.198,-0.039149,0,12,0.105,-0.027826,0,14,-0.302,-0.20852,0,16,-0.7,-0.20852,0,1
3.7258,0,10,0,-0.21173,0,15,1.6,0.014757,0,14,-1.202,-0.21599,0,16,-1.998,-0.21599,0,4,1.102,0.0079356,0,5
4.2459,0,16,0,-0.002201,0,15,0.1,-0.0037673,0,14,0.101,0.011857,0,16,-0.301,0.011857,0,5,-0.201,0.0019248,0,1
3.3999,0,8,0,-0.0063055,0,12,0.2,0.014308,0,5,-0.1,0.085397,0,4,-0.3,0.085397,0,15,-0.199,0.065246,0,1
3.5824,0,5,0,0.002747,0,4,0,0.002747,0,14,0.098,0.014883,0,8,-0.098,0.014883,0,3,-0.098,0.014883,0,5
1.7667,0,15,0,3.8297e-05,0,16,0.096,0.0002647,0,5,-0.096,0.0002647,0,11,-0.095,0.0002647,0,15,0.0059998,4.451e-05,0,2
1.7791,0,1,0,-0.004555,0,5,0.202,-0.0019658,0,8,-0.103,-0.0019658,0,16,-0.103,0.00059614,0,5,-0.499,0.00059614,0,2
1.7669,0,1,0,0.0092934,0,14,2.501,-0.012123,0,16,-2.501,-0.012123,0,15,-2.202,-0.065507,0,14,-2.1,-0.028655,0,2
3.21,0,4,0,-0.0076525,0,8,0.097,-0.012871,0,2,-0.097,-0.012871,0,5,0.107,-0.0071542,0,14,-0.201,-0.0071542,0,1
1.6396,0,16,0,-0.022834,0,7,0,-0.022834,0,8,0,-0.022834,0,1,0.099,-0.022834,0,8,0.0019999,-0.11875,0,3
1.6148,0,14,0,-0.0081045,0,7,0,-0.0081045,0,8,0,-0.0081045,0,4,0,-0.0081045,0,1,0.1,-0.0026045,0,3
2.0206,0,15,0,0.082998,0,14,1.097,0.039966,0,16,-1.097,0.039966,0,15,-0.795,0.034281,0,12,-1.098,0.16554,0,3
0.88108,0,15,0,-0.10476,0,12,0.403,-0.25822,0,14,-0.308,-0.25822,0,16,-0.498,-0.25822,0,15,-0.093,-0.27182,0,1
3.3159,0,15,0,0.12522,0,12,0.603,-0.061881,0,10,-0.504,-0.12274,0,4,12.601,0.00015775,0,5,-13.907,0.0049936,0,1
1.7384,0,5,0,-0.0063028,0,15,0.098,-0.014997,0,8,-0.098,-0.014997,0,11,-0.098,-0.014997,0,6,0.00099993,-0.039623,0,3
3.2486,0,1,0,0.29721,0,5,0.206,0.29777,0,8,-0.108,0.29777,0,4,0.095,0.19917,0,3,-0.602,0.33882,0,7
1.7919,0,15,0,0.0094255,0,5,0.101,0.0094255,0,8,0.099,0.0045387,0,16,-0.104,0.0024444,0,5,-0.498,0.0024444,0,7
1.7837,0,8,0,-0.0019658,0,16,0.198,0.00059614,0,5,-0.198,0.00059614,0,15,-0.095,0.00019611,0,1,-0.203,2.4192e-05,0,2
1.6684,0,3,0,0.6452,0,15,0.702,0.11362,0,14,-0.604,0.14742,0,16,-0.799,0.14742,0,9,-0.605,0.034796,0,1
3.3737,0,5,0,0.084508,0,4,0,0.084508,0,3,0.099,0.075038,0,8,0.0080001,0.065137,0,5,-0.104,0.071247,0,1
1.4072,0,7,0,0.032789,0,8,0.097,0.032789,0,5,0.0059998,0.054072,0,4,-0.003,-0.0049301,0,1,-0.294,-0.047065,0,3
1.618,0,2,0,0.0032559,0,14,0.101,-0.0081045,0,7,-0.101,-0.0081045,0,8,-0.101,-0.0081045,0,4,-0.101,-0.0081045,0,3
3.2673,0,5,0,-0.018262,0,8,0.1,0.0035795,0,12,0.402,0.056268,0,15,-0.506,0.035569,0,5,-0.698,0.035569,0,1
2.2431,0,6,0,-0.2578,0,5,0,-0.2578,0,3,0.195,-0.24326,0,1,-0.093,-0.24326,0,5,0.0050001,-0.095669,0,4
3.1404,0,5,0,-0.0315,0,8,0.1,-0.13065,0,10,0.095,-0.041953,0,14,-0.192,-0.015835,0,16,-0.397,-0.015835,0,1
1.5159,0,14,0,-0.3185,0,16,0.00099993,-0.3185,0,5,0.499,-0.1979,0,1,-0.403,-0.34393,0,15,-0.198,-0.48483,0,1
2.9069,0,14,0,0.066511,0,16,0,0.066511,0,1,0,0.066511,0,3,0,0.066511,0,15,0.098,0.12685,0,1
2.5204,0,14,0,-0.092198,0,16,0.00099993,-0.092198,0,15,0.097,-1.1282,0,5,-0.098,-1.1282,0,1,-2.3842e-07,-1.1282,0,3
3.3952,0,1,0,-0.17814,0,10,0,-0.17814,0,5,0.197,-0.0090654,0,1,-0.093,-0.0090654,0,5,-0.202,0.002747,0,5
3.7408,0,14,0,-0.29779,0,16,0.00099993,-0.29779,0,10,-0.00099993,-0.29779,0,15,6,-0.090089,0,14,-5.301,0.23677,0,5
3.3919,0,5,0,0.085397,0,4,0,0.085397,0,15,0.101,0.065246,0,1,-0.101,0.065246,0,3,-0.101,0.065246,0,1
3.5222,0,15,0,0.047301,0,1,0,0.047301,0,3,0,0.047301,0,9,0,0.047301,0,8,0.103,0.042856,0,1
2.0323,0,1,0,-0.34393,0,15,0.401,-0.48483,0,14,0.198,-0.16531,0,16,-1,-0.16531,0,10,-0.698,-0.18024,0,1
1.5581,0,15,0,-0.039842,0,4,0,-0.039842,0,14,0.195,-0.010146,0,16,-0.195,-0.010146,0,7,-0.195,-0.010146,0,3
3.7131,0,4,0,-0.033941,0,10,0,-0.033941,0,14,0.102,-0.033941,0,8,-0.102,-0.033941,0,3,-0.102,-0.033941,0,5
1.7413,0,14,0,0.033008,0,16,0,0.033008,0,15,0.399,0.059627,0,5,0.302,0.020955,0,14,-1.002,0.011484,0,1
1.5932,0,16,0,0.010769,0,15,0.405,0.0059645,0,14,-0.205,0.0056557,0,16,-0.605,0.0056557,0,15,-0.51,0.0089053,0,7
3.3946,0,14,0,0.00040741,0,7,0,0.00040741,0,8,0.198,0.027963,0,5,0.603,-0.03911,0,8,-0.903,-0.03911,0,1
1.6625,0,2,0,-0.11875,0,13,0.0010002,-0.11875,0,4,0.596,-0.02344,0,5,-0.396,-0.037133,0,6,-0.702,-0.010957,0,3
2.2641,0,8,0,0.10822,0,4,0.103,0.10822,0,14,-0.0090003,0.11089,0,16,-0.197,0.11089,0,5,-0.196,0.11089,0,7
1.8795,0,15,0,0.02011,0,5,0.101,0.017336,0,1,-0.00099969,0.10764,0,12,-0.201,0.10764,0,9,0.198,0.058423,0,1
1.5765,0,16,0,0.0056557,0,15,0.095,0.0089053,0,14,0.0049999,0.0089053,0,16,-0.195,0.0089053,0,4,-0.195,0.0089053,0,1
1.7333,0,9,0,0.053464,0,14,0.098,0.077999,0,16,-0.098,0.077999,0,3,-0.098,0.077999,0,15,0.104,0.0086887,0,7
1.9302,0,16,0,0.071278,0,1,0,0.071278,0,3,0,0.071278,0,15,0.096,0.092441,0,5,-0.096,0.092441,0,1
3.4731,0,2,0,-0.0083006,0,9,0,-0.0083006,0,12,0.506,-0.020259,0,4,-0.406,-0.066315,0,10,-0.606,-0.066315,0,1
1.6148,0,8,0,-0.0081045,0,4,0,-0.0081045,0,1,0.1,-0.0026045,0,8,-0.0019999,-0.0026045,0,2,-0.095,-0.048159,0,3
1.442,0,3,0,0.034848,0,7,0.201,0.032789,0,8,-0.104,0.032789,0,5,-0.195,0.054072,0,4,-0.204,-0.0049301,0,3
3.7408,0,16,0,-0.29779,0,10,0,-0.29779,0,15,6.001,-0.090089,0,14,-5.3,0.23677,0,16,-6.702,0.23677,0,5
3.3701,0,1,0,-0.020651,0,5,6.8,-0.0038866,0,14,-6.5,0.00040741,0,7,-7.1,0.00040741,0,8,-6.902,0.027963,0,1
3.2802,0,1,0,-0.020982,0,15,1.603,-0.034905,0,14,-1.4,-0.058429,0,16,-1.806,-0.058429,0,5,-0.714,-0.0015738,0,1
3.3873,0,16,0,0.034039,0,12,0.299,0.04482,0,5,-0.098,0.044189,0,15,-0.4,0.23968,0,8,-0.6,0.23968,0,1
3.6428,0,12,0,0.047212,0,1,0.1,0.21832,0,5,0.297,0.057629,0,8,-0.295,0.24966,0,5,-0.398,0.15286,0,7
1.8016,0,16,0,0.031336,0,15,0.202,0.08518,0,14,0.395,0.022742,0,16,-0.798,0.022742,0,15,-0.199,-0.0016113,0,1
4.1484,0,2,0,0.067768,0,3,0.1,0.014504,0,14,2.3842e-07,0.00087709,0,16,-0.2,0.00087709,0,5,-0.2,0.00087709,0,1
4.1689,0,2,0,-0.010117,0,1,0.101,-0.02762,0,8,-0.0029998,-0.039243,0,14,0.101,-0.002201,0,16,-0.499,-0.002201,0,1
2.0766,0,7,0,-0.10977,0,8,0,-0.10977,0,2,0,-0.10977,0,4,0.301,-0.056776,0,6,-0.201,-0.2578,0,4
3.5222,0,3,0,0.047301,0,9,0,0.047301,0,8,0.103,0.042856,0,5,-0.0019999,0.029494,0,4,-0.204,0.029494,0,1
1.6183,0,15,0,-0.021354,0,4,0,-0.021354,0,14,0.1,-0.022834,0,16,-0.1,-0.022834,0,7,-0.1,-0.022834,0,3
3.5281,0,9,0,0.08799,0,12,3.398,-0.10428,0,10,-2.997,-0.17723,0,12,-2.998,-0.2534,0,10,-3.999,-0.098566,0,1
2.853,0,12,0,-0.11287,0,10,0.299,-0.092322,0,12,0.3,0.15387,0,9,-0.399,0.23426,0,5,-0.399,0.0058949,0,1
3.4451,0,16,0,0.12678,0,12,0.098,0.12678,0,15,0.305,0.064705,0,5,-0.4,0.066612,0,14,-0.504,0.067475,0,1
3.7357,0,12,0,0.025033,0,5,0.102,0.10345,0,4,-0.102,0.10345,0,8,-0.003,0.10345,0,3,-0.201,0.10345,0,5
2.8524,0,12,0,-0.027826,0,14,0.199,-0.20852,0,16,-0.199,-0.20852,0,10,0.102,-0.071996,0,15,-0.3,-0.047502,0,1
3.3065,0,5,0,0.065246,0,8,0.101,0.0092783,0,12,-0.101,0.0092783,0,5,-0.0019999,0.040337,0,1,-0.098,0.064535,0,1
2.9069,0,16,0,0.066511,0,1,0,0.066511,0,3,0,0.066511,0,15,0.098,0.12685,0,8,-0.098,0.12685,0,1
3.8769,0,8,0,0.043517,0,5,0.109,0.061986,0,1,-0.014,0.30533,0,5,0.298,0.14202,0,1,-0.608,0.42609,0,1
3.2389,0,5,0,0.0020333,0,4,0.096,0.0020333,0,3,0.0080001,-0.010367,0,14,-0.103,-0.003839,0,8,-0.194,-0.003839,0,1
2.8148,0,5,0,0.0029802,0,8,0.097,-0.0014357,0,15,0.101,-0.039149,0,12,0.0079999,-0.027826,0,14,-0.399,-0.20852,0,1
1.8418,0,6,0,-0.010957,0,3,0.102,0,0,1,-0.0049999,0,0,15,0.0049999,-0.036642,0,12,2.898,0.25643,0,3
1.6625,0,13,0,-0.11875,0,4,0.597,-0.02344,0,5,-0.395,-0.037133,0,6,-0.701,-0.010957,0,3,-0.795,0,0,3
2.4599,0,14,0,0.16221,0,16,0.00099993,0.10177,0,15,0.301,0.30636,0,9,0.095,0.28789,0,5,0.699,0.032613,0,7
2.0978,0,6,0,-0.098082,0,1,0.097,-0.63665,0,5,0.709,-0.095726,0,1,-0.805,-0.081573,0,4,-1.001,-0.081573,0,6
3.432,0,5,0,0.029494,0,4,0,0.029494,0,1,0.096,0.07576,0,3,-0.096,0.07576,0,5,0.609,-0.027765,0,1
1.5708,0,16,0,0.0089053,0,4,0,0.0089053,0,5,0.305,-0.013015,0,2,-0.305,-0.013015,0,1,-0.204,0.00011946,0,1
2.0761,0,3,0,0.11812,0,1,0.099,0.061444,0,2,-0.099,0.061444,0,9,0.0019996,0.031685,0,15,-0.103,0.020599,0,7
3.5073,0,4,0,-0.0015374,0,2,0.099,-0.010584,0,15,0.003,-0.048779,0,5,-0.201,-0.048779,0,12,-0.201,-0.048779,0,5
2.8132,0,15,0,-0.039149,0,12,0.303,-0.027826,0,14,-0.104,-0.20852,0,16,-0.502,-0.20852,0,10,-0.201,-0.071996,0,1
1.6465,0,5,0,-0.2625,0,12,0,-0.2625,0,8,0.099,-0.2625,0,3,-0.099,-0.2625,0,5,0.3,-0.16752,0,4
3.9489,0,14,0,0.071965,0,16,0,0.071965,0,1,0,0.071965,0,8,0.096,0.043517,0,5,0.013,0.061986,0,1
3.3663,0,5,0,-0.03911,0,8,0.096,-0.03911,0,5,0.209,-0.01106,0,1,-0.304,-0.020253,0,5,-0.4,-0.020253,0,1
2.8551,0,9,0,0.074132,0,8,0.099,0.074132,0,1,-0.0039999,0.020246,0,8,-0.094,0.040902,0,5,0.0090001,0.022535,0,1
2.6973,0,12,0,0.30341,0,4,0.699,0.080458,0,9,-0.699,0.080458,0,15,-0.6,0.080458,0,3,-0.797,0.080458,0,1
1.6487,0,5,0,0.020955,0,14,0.098,0.011484,0,16,-0.097,0.011484,0,1,-0.099,0.011484,0,15,0.4,0.0094684,0,1
4.061,0,2,0,0.14621,0,15,0.294,0.41181,0,14,0.208,0.077771,0,16,-0.796,0.077771,0,5,-0.796,0.077771,0,1
2.1708,0,8,0,0.09468,0,4,0,0.09468,0,5,0.099,0.11812,0,3,-0.098,0.11812,0,1,-0.00099969,0.061444,0,7
1.894,0,5,0,0.027539,0,1,0.099,0.10739,0,12,-0.099,0.10739,0,9,0.302,0.042911,0,14,-0.402,0.083056,0,1
2.985,0,16,0,0.052958,0,12,0.101,0.052958,0,5,-0.003,0.028912,0,8,-0.096,0.048002,0,1,-0.201,0.074132,0,1
1.8589,0,5,0,0.092441,0,4,0,0.092441,0,14,0.101,0.098078,0,16,-0.101,0.098078,0,1,-0.101,0.098078,0,1
3.2257,0,5,0,0.035569,0,1,0.105,0.063263,0,4,-0.105,0.063263,0,8,-0.0039999,0.029138,0,2,-0.206,0.029138,0,1
2.9282,0,4,0,-0.081573,0,3,0.099,-0.29509,0,14,0.298,-0.2236,0,16,-0.496,-0.2236,0,10,-0.194,-0.12304,0,5
1.633,0,14,0,0.066798,0,16,0,0.066798,0,9,0,0.066798,0,5,0.4,0.0080309,0,15,-0.299,-0.039842,0,3
3.2176,0,2,0,-0.012871,0,5,0.204,-0.0071542,0,14,-0.104,-0.0071542,0,16,-0.304,-0.0071542,0,1,-0.206,-0.0041166,0,1
1.9033,0,6,0,0.0010825,0,3,0,0.0010825,0,1,0.198,-0.0048577,0,15,0.306,-0.0059798,0,14,-0.604,-0.0055,0,3
3.5956,0,1,0,0.21832,0,5,0.397,0.057629,0,8,-0.195,0.24966,0,5,-0.298,0.15286,0,1,-0.801,0.40453,0,7
2.9203,0,1,0,0.075485,0,15,0.095,0.22906,0,14,0.209,0.40456,0,16,-0.399,0.40456,0,9,0.299,0.15049,0,1
4.035,0,14,0,-0.12574,0,4,0.8,-0.0082251,0,5,-0.7,-0.010117,0,2,-0.899,-0.010117,0,1,-0.8,-0.02762,0,1
3.0458,0,15,0,0.13889,0,8,0,0.13889,0,4,0,0.13889,0,14,0.203,0.066511,0,16,-0.203,0.066511,0,1
1.5708,0,15,0,0.0089053,0,14,0.1,0.0089053,0,16,-0.1,0.0089053,0,4,-0.1,0.0089053,0,5,0.205,-0.013015,0,1
2.9659,0,10,0,-0.092322,0,12,0.599,0.15387,0,9,-0.1,0.23426,0,5,-0.1,0.0058949,0,1,-1.995,-0.039037,0,1
1.6625,0,8,0,-0.11875,0,2,0,-0.11875,0,13,0.0010002,-0.11875,0,4,0.596,-0.02344,0,5,-0.396,-0.037133,0,3
2.0766,0,8,0,-0.10977,0,2,0,-0.10977,0,4,0.301,-0.056776,0,6,-0.201,-0.2578,0,5,-0.401,-0.2578,0,4
4.1287,0,16,0,0.23677,0,12,0,0.23677,0,5,0.5,0.14415,0,8,-0.4,0.010682,0,9,-0.6,0.010682,0,1
4.1484,0,14,0,0.067768,0,8,0,0.067768,0,2,0,0.067768,0,3,0.1,0.014504,0,14,2.3842e-07,0.00087709,0,1
1.8532,0,14,0,-0.13182,0,16,0.00099993,-0.13182,0,15,0.5,-0.010471,0,14,-0.399,-0.0025695,0,16,-0.605,-0.0025695,0,3
1.9045,0,14,0,0.014396,0,16,0,0.014396,0,15,0.298,0.14876,0,14,0.602,0.033008,0,16,-1.198,0.033008,0,1
2.5402,0,16,0,-0.27454,0,5,1.504,0.0029802,0,8,-1.407,-0.0014357,0,15,-1.403,-0.039149,0,12,-1.496,-0.027826,0,1
3.3773,0,5,0,0.057629,0,8,0.202,0.24966,0,5,0.099,0.15286,0,1,-0.404,0.40453,0,5,0,0.069457,0,7
3.584,0,14,0,-0.041661,0,8,0.00099993,-0.041661,0,5,0.598,0.0111,0,4,-0.497,0.0024654,0,6,-0.605,0.0059686,0,1
1.5321,0,7,0,-0.0088003,0,8,0,-0.0088003,0,4,0,-0.0088003,0,5,0.099,-0.023818,0,12,-0.099,-0.023818,0,3
3.2066,0,15,0,-0.0033551,0,1,0.00099993,-0.0033551,0,5,0.106,-0.0076525,0,4,-0.108,-0.0076525,0,8,-0.011,-0.012871,0,1
2.7253,0,5,0,0.080682,0,8,0.096,0.063189,0,5,0.0080001,0.067269,0,1,-0.1,0.23033,0,4,0.101,0.1506,0,7
3.345,0,14,0,-0.0037353,0,16,0.0010002,-0.0037353,0,15,0.5,0.0025437,0,14,6.704,0.0077815,0,16,-7.708,0.0077815,0,1
3.5016,0,4,0,0.00057169,0,1,0.099,-0.0062531,0,2,-0.098,-0.0062531,0,15,0.103,-0.0015374,0,3,-0.303,-0.0015374,0,5
3.2853,0,14,0,0.0051216,0,16,0,0.0051216,0,6,0.0010002,0.0051216,0,1,0.093,-0.020982,0,15,1.508,-0.034905,0,1
3.3445,0,14,0,-0.015835,0,16,0.00099993,-0.015835,0,5,-0.00099993,-0.015835,0,15,0.093,-0.015835,0,1,-0.095,-0.015835,0,1
3.432,0,4,0,0.029494,0,1,0.096,0.07576,0,3,-0.096,0.07576,0,5,0.609,-0.027765,0,1,-0.707,-0.027765,0,1
2.1156,0,2,0,0.303,0,15,0.202,0.05896,0,9,-0.102,0.095959,0,5,-0.204,0.095959,0,14,-0.199,0.022291,0,7
1.7527,0,5,0,-0.022523,0,1,0.199,0.0075309,0,14,-0.097,0.029016,0,16,-0.3,0.029016,0,4,-0.202,0.029016,0,7
3.3183,0,15,0,0.064705,0,5,0.101,0.066612,0,14,-0.0029998,0.067475,0,16,-0.199,0.067475,0,1,-0.199,0.067475,0,7
3.2078,0,15,0,-0.099155,0,14,0.098,-0.41878,0,16,-0.098,-0.41878,0,10,0.402,-0.21173,0,15,1.002,0.014757,0,5
3.4749,0,8,0,0.042856,0,5,0.101,0.029494,0,4,-0.101,0.029494,0,1,-0.0050001,0.07576,0,3,-0.197,0.07576,0,1
3.3346,0,1,0,0.086054,0,5,0.098,0.086054,0,1,-0.003,0.29721,0,5,0.013,0.29777,0,8,-0.301,0.29777,0,7
1.5889,0,4,0,0.066129,0,2,0.203,-0.0092788,0,7,-0.104,-0.0088003,0,8,-0.302,-0.0088003,0,4,-0.302,-0.0088003,0,3
2.8448,0,15,0,0.22906,0,14,0.304,0.40456,0,16,-0.304,0.40456,0,9,0.394,0.15049,0,15,-0.401,0.046024,0,1
2.7235,0,14,0,-0.64181,0,16,0.00099993,-0.64181,0,15,0.901,-0.14696,0,5,-0.903,-0.14696,0,8,-0.705,-0.10487,0,5
1.7665,0,1,0,0.098078,0,2,0,0.098078,0,3,0.102,0.6452,0,15,0.6,0.11362,0,14,-0.706,0.14742,0,1
3.3869,0,5,0,-0.012977,0,8,0.1,-0.0063055,0,12,0.1,0.014308,0,5,-0.2,0.085397,0,4,-0.4,0.085397,0,1
3.7471,0,4,0,-0.0019269,0,1,0.102,0.0059091,0,2,-0.102,0.0059091,0,5,-0.0010002,0.0059091,0,4,-0.203,0.0059091,0,5
2.9069,0,1,0,0.066511,0,3,0,0.066511,0,15,0.098,0.12685,0,8,-0.098,0.12685,0,2,0.003,0.073415,0,1
3.2389,0,4,0,0.0020333,0,3,0.104,-0.010367,0,14,-0.0070002,-0.003839,0,8,-0.098,-0.003839,0,6,-0.203,0.00010674,0,1
3.575,0,12,0,-0.0053593,0,4,0.197,0.0086162,0,2,-0.099,0.045578,0,9,-0.294,0.045578,0,12,2.408,0.05901,0,1
2.1559,0,16,0,0.11089,0,5,0.0010002,0.11089,0,2,-0.0010002,0.11089,0,15,0.102,0.062281,0,8,-0.104,0.062281,0,7
3.6008,0,14,0,-0.01883,0,16,0,-0.01883,0,15,0.102,0.0027777,0,5,3.901,-0.00093767,0,8,-3.904,0.0096068,0,1
0.77745,0,2,0,-0.02284,0,5,0.202,-0.0042179,0,1,-0.0040002,-0.04371,0,5,-0.102,-0.034414,0,8,-0.594,-0.0051723,0,1
3.7131,0,3,0,-0.033941,0,5,0.095,-0.0019269,0,4,-0.095,-0.0019269,0,1,0.007,0.0059091,0,2,-0.197,0.0059091,0,5
3.2473,0,14,0,-0.003839,0,8,0.103,-0.003839,0,6,-0.0020003,0.00010674,0,7,-0.104,-0.00059883,0,4,-0.21,-0.0013876,0,1
2.9431,0,15,0,0.3397,0,9,0.606,0.063191,0,14,0.79,-0.27454,0,16,-2.002,-0.27454,0,5,-0.498,0.0029802,0,1
3.5717,0,2,0,0.045578,0,9,0.00099993,0.045578,0,12,2.703,0.05901,0,4,-2.603,0.05901,0,9,-2.807,0.05901,0,1
3.9751,0,10,0,-0.098566,0,15,0.497,-0.053635,0,4,-0.192,-0.025515,0,2,-0.701,0.0043329,0,5,-0.808,0.067768,0,1
2.9031,0,8,0,0.048002,0,1,0.101,0.074132,0,9,-0.101,0.074132,0,8,-0.0020001,0.074132,0,1,-0.105,0.020246,0,1
1.9913,0,9,0,0.28789,0,5,1.4,0.032613,0,4,-1.4,0.060606,0,1,-1.299,0.060606,0,3,-1.501,0.026831,0,7
2.9431,0,14,0,0.3397,0,16,0,0.3397,0,15,0.095,0.3397,0,9,0.511,0.063191,0,14,0.695,-0.27454,0,1
1.7669,0,5,0,0.0010231,0,6,0.096,-0.0010377,0,3,-0.096,-0.0010377,0,1,0.006,0.0092934,0,14,2.303,-0.012123,0,2
1.8678,0,12,0,0.0902,0,14,0.298,0.15955,0,16,-0.298,0.15955,0,9,-0.298,0.15955,0,5,0.305,0.0032559,0,1
1.5493,0,8,0,-0.032277,0,1,0.199,-0.14972,0,2,-0.199,-0.14972,0,12,-0.199,-0.14972,0,15,0.204,-0.042477,0,3
1.695,0,8,0,-0.031647,0,10,0.00099993,-0.031647,0,14,0.205,-0.026034,0,2,-0.207,-0.026034,0,5,-0.109,-0.022523,0,7
1.5091,0,5,0,-0.051797,0,8,0.097,-0.47985,0,4,0.604,-0.075003,0,5,-0.699,-0.10759,0,6,-0.796,-0.10759,0,3
3.3942,0,8,0,0.027963,0,5,0.801,-0.03911,0,8,-0.705,-0.03911,0,5,-0.592,-0.01106,0,1,-1.105,-0.020253,0,1
1.6183,0,4,0,-0.021354,0,14,0.1,-0.022834,0,16,-0.1,-0.022834,0,7,-0.1,-0.022834,0,8,-0.1,-0.022834,0,3
3.6102,0,5,0,-0.0017951,0,6,0.099,-0.0025594,0,4,-0.099,-0.0025594,0,1,0.003,-0.0025594,0,2,-0.201,-0.0025594,0,1
2.9514,0,8,0,0.29777,0,4,0.399,0.19917,0,3,-0.298,0.33882,0,4,-0.098,0.303,0,2,-0.804,0.303,0,7
3.5262,0,9,0,0.05901,0,2,0.093,0.095508,0,14,1.912,0.0073994,0,16,-2.098,0.0073994,0,15,-2.004,0.014047,0,1
2.0833,0,1,0,0.34999,0,15,0.701,0.053464,0,4,-0.701,0.053464,0,9,-0.701,0.053464,0,14,-0.603,0.077999,0,7
1.7677,0,14,0,0.029016,0,16,0.00099993,0.029016,0,4,0.099,0.029016,0,15,0,0.094737,0,7,-0.202,0.094737,0,7
1.7115,0,3,0,-0.048497,0,4,0.103,-0.048497,0,8,-0.0039999,-0.24716,0,3,-0.202,-0.24716,0,15,0.101,-0.090666,0,6
3.2176,0,8,0,-0.012871,0,2,0,-0.012871,0,5,0.204,-0.0071542,0,14,-0.104,-0.0071542,0,16,-0.304,-0.0071542,0,1
2.8551,0,1,0,0.074132,0,9,0,0.074132,0,8,0.099,0.074132,0,1,-0.0039999,0.020246,0,8,-0.094,0.040902,0,1
3.7172,0,5,0,0.017552,0,8,0.099,0.039708,0,12,-0.099,0.039708,0,9,0.00099993,0.017138,0,5,-0.096,0.047212,0,7
3.5016,0,10,0,-0.066315,0,3,0.099,-0.0070375,0,12,2.103,-0.0053593,0,4,-2.104,0.0086162,0,2,-2.4,0.045578,0,1
4.1387,0,12,0,0.0079356,0,3,0.098,0.016794,0,5,0.0050001,0.052994,0,4,-0.201,0.052994,0,1,-0.103,0.14621,0,1
3.605,0,8,0,-0.030008,0,5,1.898,0.0056034,0,1,-1.795,0.019191,0,5,-1.401,-0.0017951,0,6,-2.502,-0.0025594,0,1
1.842,0,1,0,0.10764,0,12,0,0.10764,0,9,0.399,0.058423,0,14,-0.3,0.11727,0,16,-0.498,0.11727,0,1
1.5889,0,5,0,0.066129,0,4,0,0.066129,0,2,0.203,-0.0092788,0,7,-0.104,-0.0088003,0,8,-0.302,-0.0088003,0,3
1.6689,0,16,0,-0.45418,0,15,0.7,-0.60301,0,14,-0.097,-0.29077,0,16,-1.303,-0.29077,0,5,-0.902,-0.087404,0,5
3.5702,0,9,0,0.051417,0,6,0.102,0.13143,0,1,-0.102,0.13143,0,14,0.297,0.034039,0,16,-0.501,0.034039,0,5
3.5208,0,5,0,0.0094939,0,1,0.101,0.009672,0,16,0.195,0.00057169,0,5,-0.396,0.00057169,0,4,-0.398,0.00057169,0,5
3.6082,0,7,0,-0.019025,0,14,0.099,-0.0032156,0,8,-0.0019999,-0.010366,0,5,0.307,0.0020185,0,1,-0.598,0.0002536,0,1
0.80451,0,1,0,-0.04371,0,5,0.298,-0.034414,0,8,-0.194,-0.0051723,0,15,-0.302,-0.010224,0,14,-0.204,-2.884e-05,0,1
